CUS_CUST_ID_BUY,SPENT_ML,RECENCY_ML,FREQUENCY_ML
74494412,6.28,2019-02-21,1
207546289,6.96,2019-04-10,1
204548620,76.16,2018-12-04,1
251479697,35.37,2019-04-20,3
95648917,79.98,2019-05-20,1
73088392,177.27,2019-04-05,4
153963791,123.23,2019-01-20,2
9846562,1026.06,2019-05-14,17
262134888,493.74,2019-05-14,6
64269018,176.32,2019-05-29,6
114155367,44.7,2019-01-07,1
123676680,51.06,2019-03-01,1
243302368,107.99,2019-05-14,3
2874525,316.76,2019-05-31,6
84232475,32.16,2019-03-27,3
293001417,2.68,2019-01-05,1
133930241,75.88,2019-05-14,5
59367914,9.37,2019-03-11,1
57998204,810.38,2019-05-27,9
98739446,179.76,2019-05-16,21
45414932,112.96,2019-02-15,2
237583420,257.59,2019-02-18,4
181874030,96.88,2019-04-25,3
207386084,159.45,2019-05-13,5
389893783,55.84,2019-05-22,1
159674203,567.77,2019-04-15,5
130087815,158.95,2019-03-22,3
180138558,143.47,2019-05-20,6
67724266,216.22,2019-03-27,3
380816396,105.29,2019-04-27,1
327836299,521.36,2019-05-20,13
144821879,12.8,2019-01-08,2
51463885,62.87,2019-02-21,1
97113928,150.49,2019-04-16,4
8544534,160.35,2019-05-21,3
181724879,13.83,2019-04-25,2
29184597,218.05,2019-03-12,5
350157797,130.64,2019-01-17,1
136115576,217.42,2019-05-13,7
200088477,30.44,2019-01-29,2
79949655,1120.52,2019-05-25,8
220788170,130.32,2019-04-29,1
91733866,22.23,2019-01-21,2
148324160,161.16,2019-02-22,2
77095712,531.84,2019-05-31,7
41962721,448.26,2019-05-09,5
285871399,9.14,2019-04-28,1
47065735,7.11,2019-01-29,2
17981312,15.83,2019-05-10,3
60210639,102.24,2019-05-08,9
318812056,758.47,2019-05-20,18
340551013,66.01,2019-04-09,3
213578643,8.75,2019-05-05,1
35688803,122.59,2019-05-31,4
251317960,277.54,2019-05-04,9
63177273,636.62,2019-05-16,7
93740154,63.01,2019-01-28,2
305328659,79.17,2019-06-01,1
87135060,107.69,2018-12-10,1
2694109,152.01,2019-05-29,2
198134622,806.86,2019-05-31,13
10787149,240.68,2019-05-25,10
175174822,68.31,2019-05-07,1
255264728,15.8,2018-12-15,1
163505013,7.49,2018-12-09,1
218625703,61.49,2019-05-27,5
138421986,180.27,2019-05-15,7
5503123,98.53,2019-01-10,2
233916384,63.31,2019-05-13,2
354954583,15.92,2019-01-01,1
140925622,7.17,2018-12-11,1
220613053,555.25,2019-05-02,3
285653914,125.04,2019-05-23,9
333298546,99.01,2019-05-04,1
157896532,45.08,2019-05-27,2
21911179,1.89,2019-03-12,1
36264973,111.58,2019-05-06,8
241152335,187.14,2018-12-08,1
31412752,176.16,2019-04-09,7
37319390,92.0,2019-04-10,8
79411543,674.76,2019-05-28,11
280810234,24.17,2019-05-09,1
140994245,920.71,2019-05-15,6
82173524,41.59,2018-12-13,1
83490801,324.42,2019-05-11,3
161752242,33.11,2019-03-16,5
385512751,113.94,2019-01-03,1
38489198,483.02,2019-05-25,11
110019564,278.64,2019-05-30,25
196440,124.49,2019-05-30,2
90276148,255.0,2019-05-07,4
178486766,76.1,2019-04-10,1
64229893,94.13,2019-02-04,1
59318133,252.88,2019-05-18,16
112541355,52.26,2019-05-19,2
78647568,267.99,2019-05-29,11
181743510,14.23,2019-05-27,2
133262609,44.91,2019-01-11,1
294047854,132.43,2019-04-12,2
310507824,9.12,2019-04-03,2
182193205,5.15,2019-02-27,1
46594594,1.28,2019-03-13,1
193824576,5.38,2019-02-04,1
23721687,207.79,2019-05-13,7
147930702,306.55,2019-05-09,5
170482445,105.88,2019-05-14,2
34504131,1375.26,2019-05-23,14
417483804,13.75,2019-03-29,1
251005741,17.87,2019-05-31,2
97785206,507.15,2019-03-04,12
119944534,23.7,2018-12-26,1
49017673,165.09,2019-05-11,5
244234384,12.89,2019-04-18,1
104600166,1368.6,2019-05-25,7
3105981,142.57,2019-05-28,8
194850615,242.34,2019-05-05,8
220737448,1.66,2019-05-31,1
16392978,113.17,2019-05-17,6
240635669,144.3,2019-05-23,7
216557422,86.66,2018-12-28,2
221103017,48.43,2019-01-29,1
193496691,435.04,2019-04-04,2
238679801,372.38,2019-04-11,6
52847609,1371.45,2019-05-26,9
143111596,1858.67,2019-06-01,17
76793251,798.99,2019-05-04,8
41479272,167.08,2019-04-20,5
315632145,120.63,2019-01-11,2
2321723,982.47,2019-05-18,8
245760912,50.98,2019-05-14,1
90072701,141.77,2019-05-13,6
167244471,261.6,2019-05-22,4
266712320,113.0,2019-05-10,3
224476315,54.25,2019-04-24,1
27047030,718.93,2019-05-20,8
99846507,82.94,2018-12-02,1
59200234,79.37,2019-05-02,2
96671400,131.5,2019-05-26,5
144146786,240.02,2019-04-27,4
217025181,43.18,2019-01-27,1
42238419,61.23,2019-03-11,2
357151232,639.36,2019-05-15,6
380017985,18.18,2019-03-20,1
256719203,16.17,2019-04-30,2
395713817,10.99,2019-03-21,1
131978356,56.85,2019-04-25,2
113611799,311.37,2019-05-21,8
47906621,137.36,2019-05-01,2
18946371,1052.94,2019-04-28,11
170521479,11.79,2019-04-24,1
188786750,70.03,2018-12-31,2
80245232,47.65,2019-03-21,3
166166456,1540.11,2019-05-16,11
159455440,3.52,2019-01-14,1
114347741,89.34,2019-04-25,2
90747885,109.1,2019-05-24,10
161357362,665.37,2019-05-31,18
45755251,571.09,2019-05-15,6
200274817,132.61,2019-05-16,6
85036503,106.9,2019-04-23,3
81373878,260.49,2019-04-08,3
173935041,168.99,2019-05-17,4
170781,1581.83,2019-05-21,8
84353622,10.32,2018-12-19,1
125528067,35.5,2019-05-08,1
19230394,59.75,2019-05-17,2
234974616,1.86,2019-02-02,1
130202928,142.27,2019-05-13,4
299908761,52.69,2019-01-07,2
115287876,232.06,2019-05-21,7
3414698,177.81,2018-12-05,1
257570384,36.34,2019-01-24,2
94897659,80.57,2019-05-03,4
178766792,104.42,2019-05-15,2
304439703,38.4,2019-05-13,1
15070517,599.98,2019-05-19,1
139508264,1809.96,2019-05-23,17
332963844,90.77,2019-04-02,3
98207729,890.1,2019-05-31,12
50851218,146.99,2019-05-14,4
363021445,58.29,2018-12-13,2
217639535,884.14,2019-05-19,10
57222113,95.29,2019-05-08,4
200820524,141.92,2019-05-23,1
106089788,72.3,2019-05-16,2
184422667,612.73,2019-05-17,11
271547079,589.23,2019-05-23,9
89723533,165.97,2019-04-17,7
355452594,59.19,2019-04-07,1
234960602,314.76,2019-05-17,9
64733962,251.83,2019-05-20,5
99628522,205.03,2019-02-07,4
183226748,179.64,2019-05-27,8
59105078,94.84,2019-03-31,5
144436118,402.89,2019-04-06,1
1560659,11.1,2019-01-18,1
97778980,12.58,2018-12-16,1
129033735,1319.72,2019-05-29,29
250926780,1225.09,2019-05-09,10
75623419,101.32,2019-05-15,2
2425517,1198.26,2019-05-24,8
13651737,36.59,2019-04-09,1
2603666,613.04,2019-04-26,8
84274185,385.88,2019-04-08,7
91871040,72.28,2019-05-29,4
84356683,90.01,2019-05-06,1
273695532,151.58,2019-03-09,1
232844505,16.47,2019-03-19,1
308684302,200.2,2019-05-20,5
9974061,3968.69,2019-05-29,25
17348616,69.94,2019-02-25,2
97985579,33.01,2019-05-09,4
182430628,404.89,2019-05-08,7
25441704,147.37,2019-05-22,8
268494945,987.31,2019-05-14,9
143552418,17.54,2019-05-14,3
71695632,93.82,2019-02-25,4
4937772,224.69,2019-05-06,5
21145033,212.0,2019-02-03,2
204532037,1538.63,2019-05-15,2
221610377,298.51,2019-05-16,4
264158192,2.05,2019-03-28,1
41668518,141.14,2019-05-13,2
200730907,302.84,2019-05-13,9
10981699,446.24,2019-04-26,7
285383496,85.62,2019-03-09,9
41293691,96.11,2019-04-16,1
232520694,71.56,2019-03-04,1
325243479,33.39,2019-04-20,1
126855452,214.8,2019-05-30,4
65807884,278.07,2019-04-28,2
363793371,590.75,2019-04-05,8
363358588,578.05,2019-05-19,14
95667005,275.69,2019-05-30,4
25900157,45.97,2019-05-27,2
176105349,395.4,2019-04-03,6
380273750,2.92,2019-05-02,1
352475641,66.0,2019-02-19,3
42748003,577.16,2019-05-30,6
76548238,147.54,2019-04-26,3
117748548,38.73,2019-05-23,1
59346733,324.26,2019-04-24,6
256419370,114.34,2019-02-26,1
267115886,11.5,2019-02-26,1
164683988,616.01,2019-05-26,16
316586131,10.74,2019-04-22,1
139126481,74.75,2019-04-29,2
59369740,401.87,2019-05-15,9
179318418,40.55,2019-03-07,3
15742723,604.99,2019-05-24,16
98789136,9.54,2019-02-19,1
278012208,59.19,2019-06-01,2
364888383,44.77,2019-05-07,1
171129040,116.28,2019-03-26,2
38477371,2891.87,2019-01-10,2
75724446,512.11,2019-05-18,13
226436974,68.63,2019-05-17,2
40386960,152.57,2019-05-15,1
81530014,44.23,2019-01-12,1
340094525,40.74,2019-06-01,2
320130857,225.72,2019-05-29,2
159815451,48.45,2019-02-19,3
66838342,357.82,2018-12-06,1
281675218,239.22,2019-05-20,3
102578255,26.53,2019-02-14,2
278833939,30.21,2019-05-30,2
143557559,63.66,2019-04-05,2
79564792,44.5,2019-03-07,2
145091399,68.67,2019-05-22,3
26536192,351.41,2019-05-31,6
141128104,168.32,2019-01-21,2
326818414,35.65,2019-04-30,1
152095086,224.19,2019-02-13,3
112171621,793.15,2019-05-10,1
111373,46.11,2019-05-31,12
246059497,23.33,2019-05-16,1
179610180,93.4,2019-05-15,1
246145045,792.23,2019-05-23,10
238487149,155.96,2019-04-16,2
156479313,98.0,2019-01-28,3
234788944,29.22,2019-05-31,1
83198876,723.15,2019-05-27,11
130246344,12.92,2019-01-29,1
52101631,24.84,2018-12-21,3
51965850,522.46,2019-05-20,10
48776903,128.58,2019-04-16,2
126072785,88.54,2019-02-07,2
2331005,19.58,2018-12-18,1
127556397,96.62,2019-05-27,4
115185432,314.8,2019-05-20,14
98194576,298.09,2019-04-20,1
220558171,83.24,2019-05-30,1
233865547,886.02,2019-05-31,15
48096626,76.23,2019-01-21,3
133489050,140.8,2019-04-06,5
46615075,1132.31,2019-05-22,13
9998207,0.27,2018-12-06,1
142976911,194.35,2019-01-30,3
210893674,66.7,2019-03-19,2
243211032,241.22,2018-12-12,3
12168245,67.87,2019-05-31,2
342254979,2.5,2019-03-18,1
271800307,188.33,2019-05-22,5
216014891,60.61,2018-12-19,1
61455211,342.01,2019-05-06,5
258032561,274.24,2019-05-31,9
24250330,296.77,2019-05-28,11
91744522,38.04,2019-03-25,1
271485321,83.76,2019-02-19,1
4114528,169.8,2019-04-29,4
211840645,228.25,2019-05-14,7
28201509,538.59,2019-05-03,2
35613633,625.3,2019-05-06,7
43832263,1675.97,2019-06-01,23
132219565,8.95,2019-05-30,2
136157460,276.4,2019-03-25,5
263235843,240.2,2019-01-08,2
46141373,318.91,2019-04-10,2
204776526,316.83,2019-05-31,5
251206686,292.73,2019-05-07,4
288681485,18.8,2019-01-02,2
137521818,293.37,2019-05-13,7
16180658,162.87,2019-05-16,5
242585605,700.1,2019-04-17,7
295024895,27.87,2019-03-30,1
171659431,481.08,2019-05-01,3
399338028,13.38,2019-05-28,1
107793452,147.41,2019-01-03,1
1897778,18.89,2019-03-12,1
254471645,543.14,2019-03-10,2
420206612,9.76,2019-04-16,2
64064034,576.07,2019-05-16,9
331328886,27.84,2019-05-31,3
127037416,105.26,2019-05-22,2
143068469,3.19,2019-03-15,1
189386264,96.19,2019-02-22,2
407899942,22.46,2019-03-24,1
64368917,48.36,2018-12-06,1
97785658,120.26,2019-05-28,5
11556634,1477.36,2019-05-19,16
81969275,100.23,2019-04-17,3
83057085,9.47,2019-03-19,1
64981945,286.35,2019-04-14,9
146148890,40.73,2019-05-25,3
147211800,420.92,2019-05-31,10
386788540,16.37,2019-04-08,2
42693990,573.97,2019-05-14,4
128868870,90.55,2019-04-19,3
196175800,240.1,2019-04-25,4
150846595,120.48,2019-05-11,3
267027715,764.88,2019-05-31,8
424712649,177.76,2019-05-16,1
380293966,127.97,2019-04-23,4
46137919,361.88,2019-05-15,7
263897513,5.91,2019-05-28,1
325225065,484.5,2019-05-17,6
357800690,175.68,2019-03-17,2
3420074,299.66,2019-05-17,8
75251701,66.78,2019-05-18,3
278223924,351.8,2019-02-06,9
51460816,10.35,2019-02-06,1
54420066,514.34,2019-05-09,8
80084297,35.09,2019-05-23,2
50708414,464.92,2019-04-08,2
255292713,42.56,2019-05-30,1
154204107,270.94,2019-05-26,9
233171684,221.07,2019-05-14,5
216107588,312.06,2019-05-23,4
34157217,228.22,2019-05-07,9
150997831,48.4,2019-05-16,2
299142519,157.78,2019-05-25,2
415527495,53.12,2019-05-21,3
18019996,3.29,2019-04-14,2
53165699,35.67,2019-02-11,1
148595265,14.59,2019-01-18,1
191158214,351.03,2019-05-17,17
376236087,226.82,2019-04-12,5
7757648,1063.7,2019-05-17,18
57743377,1740.69,2019-06-01,18
327320970,818.2,2019-05-19,5
151163407,1270.09,2019-05-27,11
255127300,140.09,2018-12-10,1
68475703,830.73,2019-05-15,4
142364479,287.31,2019-05-08,6
23428441,947.55,2019-05-31,16
113896629,489.66,2019-05-25,13
52277930,458.87,2019-05-18,22
264686105,1100.24,2019-05-30,14
78880283,283.54,2019-05-05,5
61667892,389.36,2019-05-30,9
192284756,48.24,2019-05-21,1
337583529,1096.98,2019-05-31,12
56647317,5.72,2018-12-02,1
61681002,94.9,2019-05-08,7
168024858,317.96,2019-04-04,5
59157511,227.84,2019-05-29,5
104968061,31.5,2018-12-05,1
16297025,1010.53,2019-05-30,7
233284621,3.33,2019-05-24,1
59012242,25.21,2019-01-03,1
305862015,23.05,2019-04-10,1
62715299,293.99,2019-05-16,10
35452698,1480.91,2019-05-24,32
32179831,529.64,2019-04-23,1
18056354,229.48,2019-05-11,8
179601596,180.19,2019-05-01,3
57626486,611.86,2019-05-13,8
220681446,19.1,2018-12-17,1
78811171,24.16,2019-02-06,2
103263221,445.33,2019-03-17,4
165394819,34.33,2019-02-03,1
25946984,92.88,2019-04-24,3
2603075,7.07,2019-05-10,1
59202036,84.05,2019-05-16,3
205311419,36.25,2019-04-13,1
102146124,104.0,2019-01-08,1
30423269,891.29,2019-06-01,10
182216410,1036.86,2019-05-20,4
142840026,35.44,2019-04-16,2
262563057,56.09,2019-05-12,2
217825549,27.49,2019-01-21,2
131116391,115.79,2019-05-15,3
64560393,34.54,2019-06-01,3
11553474,75.03,2019-02-07,2
157361385,187.99,2019-05-28,8
14609653,48.51,2019-04-24,2
136463212,238.55,2019-01-08,1
10272555,2496.4,2019-03-28,6
55386662,128.82,2019-05-30,3
90507941,489.87,2019-05-05,7
198956671,100.57,2019-05-07,4
299277800,62.7,2019-05-09,2
75590496,414.13,2019-04-27,9
92962670,815.88,2019-04-15,8
75727098,463.5,2019-01-02,2
45140528,1239.09,2019-05-09,4
49473346,189.11,2019-05-27,5
204530024,3.72,2019-01-24,1
41027449,43.75,2019-05-19,2
404410651,19.6,2019-02-15,1
398036965,78.84,2019-03-20,2
29458071,242.23,2019-05-03,7
186995589,249.16,2019-03-24,7
6642497,499.51,2019-05-06,13
127626846,94.98,2019-05-02,5
50710288,7.52,2019-02-12,1
26583134,121.73,2019-05-03,3
78301159,224.81,2019-05-17,9
186563886,219.58,2019-05-23,5
79787001,12.9,2018-12-13,1
101885536,191.98,2019-01-29,3
54150931,286.55,2019-05-20,6
148859077,319.99,2019-05-06,7
110247283,426.05,2019-05-28,5
8866650,98.42,2019-05-24,3
78575170,477.71,2019-05-20,3
111095197,38.44,2019-05-28,3
167124233,56.89,2019-04-07,1
297896843,421.71,2019-05-23,6
49127191,293.76,2019-05-01,4
338114896,134.55,2019-03-11,2
371413920,208.85,2019-04-23,2
133513244,682.37,2019-05-12,8
127501697,301.65,2019-05-15,5
178208221,37.66,2018-12-26,2
168840483,6.91,2019-03-02,1
224219705,20.54,2019-05-12,1
413009682,47.22,2019-03-04,1
153918988,52.19,2018-12-28,1
250595465,390.56,2019-05-01,10
78544188,193.81,2019-03-27,4
357108538,388.8,2019-05-23,7
268946327,10.16,2019-05-22,4
154949216,80.27,2019-02-18,1
172708501,438.24,2019-02-18,4
57164694,68.26,2019-05-22,3
291645352,212.88,2019-05-15,7
293907972,100.33,2019-05-19,3
142214858,27.12,2019-02-06,1
143520562,243.37,2019-01-14,2
28815248,314.96,2019-04-11,6
21941677,3.32,2019-05-21,1
24396382,687.56,2019-05-21,3
31881059,225.61,2019-05-13,7
315952066,35.86,2019-05-23,1
218399158,173.72,2019-05-23,4
406794399,45.84,2019-02-26,1
58049811,171.39,2019-05-30,18
271816671,187.42,2019-04-17,4
117044914,89.38,2019-05-22,5
131139874,1033.21,2019-05-19,12
118091265,13.0,2018-12-29,1
74603593,95.47,2019-04-18,1
42296819,494.33,2019-05-22,11
152808195,14.59,2018-12-07,1
235395679,446.21,2019-05-25,1
23579955,879.46,2019-05-30,13
70735738,133.5,2019-06-01,10
317843241,976.64,2019-05-16,12
48341957,201.6,2019-05-30,4
99252567,573.41,2019-05-31,10
92404329,138.14,2019-05-20,6
35515306,236.94,2019-05-23,4
175556779,12.8,2019-01-17,1
36959221,448.75,2019-05-19,9
79279804,972.32,2019-04-25,5
95420220,533.7,2019-04-29,5
92305430,14.43,2019-03-18,1
202892342,66.19,2019-04-11,2
138044547,9.44,2019-04-17,1
264235343,6.74,2019-05-31,1
39027724,462.14,2019-05-15,10
323927437,80.67,2019-02-05,1
27610686,696.13,2019-05-20,11
163923189,385.11,2019-05-13,11
262067361,149.94,2019-05-19,5
414856404,99.36,2019-05-22,3
166155720,220.16,2019-05-28,10
2349895,117.66,2019-05-16,2
185113389,817.24,2019-05-27,8
21638649,5.69,2019-04-06,1
263662210,97.36,2019-03-15,2
72724486,190.96,2019-05-20,6
222389823,494.93,2019-05-30,3
127552093,96.65,2019-05-08,3
319589743,319.04,2019-05-06,6
79188885,447.68,2019-05-17,11
31476119,349.13,2019-05-31,7
21085740,1008.54,2019-05-28,5
64582165,23.99,2019-05-13,3
305108431,69.99,2019-05-15,2
82363564,373.21,2019-05-29,7
157520903,86.0,2019-05-29,2
220608706,487.73,2019-05-31,10
302897937,103.5,2019-05-29,4
131004900,1536.14,2019-05-15,28
308322711,31.71,2019-05-21,2
112910250,70.25,2019-03-13,3
59350644,138.4,2019-04-09,8
132021705,289.53,2019-04-24,9
208436980,165.57,2019-05-21,4
164365524,88.97,2019-05-03,3
95489054,61.46,2019-03-13,2
224701339,840.11,2019-05-28,7
40589509,231.56,2019-05-21,4
233141726,136.65,2019-05-24,3
238346334,36.22,2019-03-19,1
103682934,1550.37,2019-05-05,11
90962090,32.77,2019-02-21,1
193386652,215.59,2019-06-01,9
133186685,305.37,2019-05-26,8
309891166,261.15,2019-05-27,18
182146918,29.13,2019-01-25,3
15548962,177.16,2019-05-10,7
45107346,112.84,2019-05-07,2
216575871,905.0,2019-04-23,12
244338122,127.93,2019-05-30,3
160836143,105.04,2019-05-23,4
165109259,349.19,2019-05-30,7
42420094,8.57,2019-02-01,1
161287659,1170.89,2019-05-13,8
4054385,347.43,2019-03-11,2
91487725,549.94,2019-05-23,7
77955873,2075.62,2019-05-27,16
231111859,396.48,2019-05-30,8
13333797,509.45,2019-04-04,10
235821891,331.58,2019-03-06,2
114066020,619.44,2019-05-18,6
186337921,1257.45,2019-05-30,7
203237743,18.33,2019-01-03,1
208208133,412.06,2019-05-09,9
10293410,25.04,2019-04-08,1
42896654,35.79,2019-03-01,3
48859425,1173.46,2019-03-03,7
89905756,39.54,2019-02-28,2
146709942,175.76,2019-05-17,8
35462806,1381.22,2019-06-01,24
114056436,24.19,2019-02-04,1
26487133,566.4,2019-03-05,6
184381914,629.04,2019-05-28,9
85321464,158.87,2019-05-04,5
172838219,93.76,2019-05-29,1
254414865,562.37,2019-05-29,17
147533873,1457.7,2019-05-23,9
164012119,1342.03,2019-05-24,23
33686715,535.37,2019-05-30,22
203809320,544.02,2019-05-13,12
148734572,144.08,2019-04-21,4
73609354,40.33,2019-02-06,1
30987299,262.37,2019-05-22,9
82679189,70.59,2018-12-09,1
187072005,81.76,2019-02-26,3
188820063,74.22,2018-12-13,1
51858276,262.95,2019-05-08,5
18744635,512.78,2019-05-31,17
128634206,27.21,2019-01-17,2
72239668,45.93,2019-05-30,4
59408146,154.67,2019-02-20,3
244878760,96.52,2019-04-26,1
304422313,9.46,2019-01-15,1
27312529,34.04,2019-05-16,3
271323349,68.87,2019-05-13,2
46057608,405.18,2019-05-26,8
220652790,664.71,2019-05-30,9
225758571,48.43,2019-05-14,2
58995063,240.69,2019-05-29,13
130588363,49.11,2019-05-24,3
163848345,153.44,2019-02-11,3
170654710,1187.7,2019-05-15,18
24826722,308.93,2019-04-08,7
6632274,15.09,2019-04-15,2
399775733,162.5,2019-02-26,1
70954319,205.26,2019-05-26,6
159967254,88.38,2018-12-03,1
76264643,66.27,2019-04-24,3
130984930,460.6,2019-05-14,5
220436107,35.92,2019-01-19,1
339108857,117.12,2019-05-06,4
67895670,111.64,2019-05-10,3
275992941,96.26,2019-03-29,4
290559357,73.17,2019-05-14,1
94937669,420.95,2019-05-14,7
264035735,105.63,2019-05-14,3
432101536,44.6,2019-05-26,1
107021526,7.22,2019-05-18,1
86945584,395.06,2019-05-20,5
245451452,31.56,2019-01-22,1
25692224,656.76,2019-05-16,17
38257643,289.53,2019-05-28,6
83760754,215.51,2019-04-26,8
3639083,78.13,2019-05-15,4
242726401,50.28,2019-05-19,3
186362067,20.58,2019-02-28,1
199836941,38.52,2019-03-22,3
190213569,435.5,2019-05-29,7
59324533,411.62,2019-05-30,6
114319748,667.24,2019-04-21,6
137643350,82.42,2019-04-16,3
95738593,12.78,2019-02-26,1
165480041,84.93,2019-05-28,2
72914213,814.11,2019-05-25,6
235923255,5.9,2019-04-13,1
166694182,830.55,2019-05-18,11
117892713,147.76,2019-05-14,4
400430586,4.03,2019-04-22,1
108883219,225.02,2019-05-24,2
66075535,71.53,2019-03-23,2
358196546,108.4,2019-03-13,1
28572604,141.29,2019-05-20,3
244237945,236.97,2018-12-25,1
194050148,77.85,2019-04-17,1
96097417,210.62,2019-03-18,7
30138607,256.33,2018-12-14,1
209622061,37.89,2018-12-20,1
245151258,319.62,2019-05-14,9
158676347,555.82,2019-05-22,8
109961084,7.37,2019-05-17,1
81547656,15.27,2018-12-22,1
289652233,292.92,2019-05-29,8
86255584,405.01,2019-05-21,10
49262630,139.7,2019-01-14,2
383322863,87.11,2019-05-22,1
267238581,248.65,2019-04-29,6
178747624,125.85,2019-03-25,3
365415494,356.12,2019-05-26,7
15601582,455.78,2019-05-21,6
356005038,34.78,2019-04-29,1
216664229,51.48,2019-04-03,5
15156643,26.22,2019-05-16,1
89644655,232.82,2019-04-17,9
84398380,35.12,2018-12-18,3
137799740,14.23,2019-04-06,1
104207406,61.77,2019-02-06,2
299729869,477.89,2019-04-05,3
271821475,115.8,2019-05-04,3
325801144,29.25,2019-05-30,1
173527941,138.06,2019-02-16,2
94247760,186.85,2019-05-04,10
193147649,866.28,2019-05-05,4
302503351,23.79,2019-04-16,1
147514248,430.48,2019-05-22,7
180341262,133.16,2019-05-31,10
399977830,407.87,2019-05-30,6
400653375,217.13,2019-05-16,3
195262800,1.76,2019-03-04,1
119358002,179.79,2019-04-29,3
68247260,2595.21,2019-05-31,10
180797900,73.25,2019-04-29,2
15567991,1070.94,2019-05-06,20
390965660,1006.76,2019-05-17,5
130933486,65.54,2019-03-12,2
32896423,1038.84,2019-05-14,11
165948752,55.94,2019-04-28,3
156448481,40.05,2019-01-04,1
183298710,262.8,2019-05-08,10
142573150,321.24,2019-02-24,1
182624550,768.74,2019-05-15,12
74863125,869.24,2019-05-15,11
73725625,176.7,2019-05-23,8
81783162,349.5,2019-05-27,7
324161,544.02,2019-05-28,15
239952684,237.94,2019-01-16,5
206288412,1.31,2019-05-18,1
102983628,171.66,2019-05-27,5
125631503,71.86,2019-04-16,2
173247752,79.09,2019-05-26,5
400266638,75.18,2019-05-27,1
148421177,575.32,2019-05-15,7
180030206,15.84,2019-02-07,2
59229497,720.06,2019-03-30,7
344444351,884.35,2019-05-10,8
76726085,1271.06,2019-06-01,8
140514731,50.0,2019-02-19,1
94837992,575.73,2019-05-07,10
58090743,235.97,2019-05-29,6
106259473,3.86,2019-02-18,1
190131047,14.37,2019-05-07,3
42863814,325.72,2019-04-24,12
90285652,488.23,2019-05-01,6
63142444,189.73,2019-05-08,7
83723383,199.83,2019-02-05,4
201207555,165.82,2019-05-25,4
115874539,49.76,2019-03-23,1
69361138,823.87,2019-05-29,14
239913444,9.46,2019-04-15,1
30140746,87.92,2019-04-14,3
393887985,35.34,2019-02-27,1
329627698,72.11,2018-12-10,1
