CUS_CUST_ID_BUY,MAU_MP_3,MAU_ML_3,MAU_MP_2,MAU_ML_2,MAU_MP_1,MAU_ML_1,last_login_mp_date_1,last_login_ml_date_1
101277280,0.0,11.0,2.0,10.0,8.0,12.0,2019-05-24,2019-05-30
336569536,0.0,3.0,0.0,4.0,,,,
59320857,2.0,0.0,3.0,0.0,3.0,0.0,2019-05-31,2019-05-31
162559876,9.0,9.0,,,,,,
146924768,10.0,15.0,8.0,15.0,4.0,16.0,2019-05-18,2019-05-28
401527215,,,2.0,0.0,,,,
170710762,3.0,10.0,6.0,12.0,4.0,5.0,2019-05-30,2019-05-27
237652686,1.0,0.0,,,2.0,0.0,2019-05-29,2019-05-29
175572200,13.0,0.0,25.0,0.0,23.0,0.0,2019-05-30,2019-05-30
316205254,14.0,5.0,18.0,4.0,15.0,11.0,2019-05-23,2019-05-31
262793783,4.0,10.0,9.0,19.0,15.0,11.0,2019-05-31,2019-05-31
386287344,19.0,0.0,26.0,1.0,28.0,0.0,2019-05-29,2019-05-29
59280843,4.0,14.0,7.0,14.0,9.0,22.0,2019-05-27,2019-05-29
440179758,,,,,,,,
183232967,,,1.0,0.0,3.0,0.0,2019-05-23,2019-05-23
79765589,24.0,14.0,21.0,16.0,24.0,10.0,2019-05-31,2019-05-31
293783451,,,,,,,,
81699593,1.0,26.0,5.0,27.0,3.0,24.0,2019-05-21,2019-05-31
193367218,1.0,5.0,2.0,6.0,0.0,5.0,2019-05-30,2019-05-30
407364499,5.0,0.0,2.0,4.0,2.0,4.0,2019-05-07,2019-05-26
199620655,2.0,6.0,0.0,1.0,,,,
151106114,,,,,,,,
2805330,1.0,23.0,2.0,27.0,3.0,27.0,2019-05-31,2019-05-30
445099863,,,,,,,,
323912514,21.0,2.0,10.0,3.0,8.0,10.0,2019-05-27,2019-05-30
153486351,19.0,29.0,8.0,20.0,2.0,23.0,2019-05-27,2019-05-31
173284443,4.0,16.0,1.0,2.0,3.0,16.0,2019-05-16,2019-05-30
66997724,1.0,17.0,0.0,5.0,11.0,15.0,2019-05-31,2019-05-30
83272896,13.0,9.0,12.0,5.0,16.0,4.0,2019-05-27,2019-05-16
69010511,3.0,18.0,2.0,12.0,8.0,16.0,2019-05-27,2019-05-28
135532370,,,2.0,0.0,4.0,0.0,2019-05-31,2019-05-31
47021630,0.0,4.0,1.0,4.0,0.0,11.0,2019-05-29,2019-05-29
242975352,,,,,,,,
219504152,2.0,9.0,1.0,7.0,1.0,12.0,2019-05-02,2019-05-31
344662851,4.0,0.0,1.0,0.0,7.0,0.0,2019-05-31,2019-05-31
225803943,10.0,24.0,8.0,27.0,8.0,22.0,2019-05-31,2019-05-31
306523692,2.0,0.0,11.0,0.0,6.0,0.0,2019-05-28,2019-05-28
178612457,10.0,15.0,16.0,24.0,11.0,22.0,2019-05-31,2019-05-31
241022583,0.0,1.0,0.0,7.0,0.0,8.0,2019-05-26,2019-05-26
105839767,0.0,9.0,5.0,9.0,2.0,6.0,2019-05-15,2019-05-29
429343785,,,4.0,1.0,15.0,3.0,2019-05-26,2019-05-14
430430185,,,6.0,0.0,5.0,0.0,2019-05-10,2019-05-10
142188841,,,,,,,,
358771511,15.0,0.0,2.0,0.0,,,,
407142657,4.0,0.0,5.0,0.0,1.0,0.0,2019-05-07,2019-05-07
165847743,,,4.0,0.0,3.0,0.0,2019-05-31,2019-05-31
96372356,1.0,14.0,2.0,11.0,6.0,23.0,2019-05-28,2019-05-29
6718972,2.0,25.0,2.0,29.0,2.0,27.0,2019-05-27,2019-05-31
41321762,4.0,14.0,2.0,14.0,2.0,8.0,2019-05-30,2019-05-30
206216451,,,,,0.0,5.0,2019-05-31,2019-05-31
29497814,8.0,30.0,13.0,30.0,12.0,31.0,2019-05-31,2019-05-31
327213152,0.0,4.0,0.0,1.0,0.0,3.0,2019-05-28,2019-05-28
441923036,,,,,,,,
16967327,0.0,18.0,0.0,21.0,0.0,22.0,2019-05-31,2019-05-31
140561184,,,2.0,0.0,1.0,0.0,2019-05-13,2019-05-13
274247702,,,3.0,6.0,5.0,11.0,2019-05-24,2019-05-21
420296807,3.0,0.0,7.0,0.0,6.0,0.0,2019-05-18,2019-05-18
187584880,3.0,0.0,6.0,0.0,5.0,0.0,2019-05-19,2019-05-19
320314952,0.0,3.0,0.0,3.0,0.0,6.0,2019-05-20,2019-05-20
78314286,0.0,4.0,0.0,4.0,0.0,2.0,2019-05-27,2019-05-27
24305444,21.0,23.0,9.0,22.0,11.0,19.0,2019-05-25,2019-05-29
27955824,3.0,12.0,4.0,11.0,9.0,18.0,2019-05-31,2019-05-30
368925267,4.0,0.0,6.0,0.0,4.0,0.0,2019-05-25,2019-05-25
193983221,25.0,20.0,29.0,19.0,24.0,26.0,2019-05-31,2019-05-30
3964743,1.0,5.0,2.0,3.0,3.0,8.0,2019-05-21,2019-05-29
304904456,6.0,8.0,2.0,0.0,9.0,5.0,2019-05-31,2019-05-23
228494314,29.0,0.0,27.0,0.0,27.0,0.0,2019-05-31,2019-05-31
441524038,,,,,,,,
430410410,,,3.0,0.0,8.0,0.0,2019-05-27,2019-05-27
223812722,4.0,2.0,2.0,1.0,3.0,4.0,2019-05-27,2019-05-24
40246973,0.0,31.0,2.0,30.0,2.0,30.0,2019-05-14,2019-05-31
274461314,,,,,,,,
131143238,1.0,14.0,0.0,10.0,0.0,13.0,2019-05-29,2019-05-29
399199851,,,,,,,,
157324026,2.0,20.0,4.0,20.0,5.0,26.0,2019-05-26,2019-05-31
158901253,3.0,0.0,2.0,0.0,3.0,1.0,2019-05-31,2019-05-31
243959657,2.0,13.0,3.0,18.0,7.0,17.0,2019-05-30,2019-05-26
426813853,,,3.0,2.0,0.0,5.0,2019-05-28,2019-05-28
423062928,,,3.0,0.0,,,,
170702506,3.0,0.0,3.0,0.0,3.0,0.0,2019-05-22,2019-05-22
57831260,8.0,10.0,7.0,6.0,9.0,13.0,2019-05-28,2019-05-31
254327781,8.0,19.0,4.0,2.0,4.0,12.0,2019-05-27,2019-05-27
96855925,,,2.0,0.0,8.0,1.0,2019-05-31,2019-05-29
212089418,0.0,22.0,1.0,12.0,0.0,12.0,2019-05-30,2019-05-30
147630323,1.0,10.0,0.0,12.0,1.0,6.0,2019-05-08,2019-05-21
61856236,3.0,22.0,3.0,17.0,2.0,23.0,2019-05-20,2019-05-29
191369959,,,,,,,,
129223180,0.0,9.0,0.0,17.0,0.0,7.0,2019-05-24,2019-05-24
202780359,0.0,3.0,0.0,2.0,12.0,6.0,2019-05-28,2019-05-27
73236171,10.0,20.0,12.0,18.0,15.0,18.0,2019-05-26,2019-05-29
66431507,0.0,10.0,3.0,16.0,3.0,21.0,2019-05-22,2019-05-31
141978136,0.0,15.0,0.0,4.0,4.0,17.0,2019-05-09,2019-05-31
91227771,4.0,0.0,4.0,2.0,7.0,0.0,2019-05-27,2019-05-27
238257539,0.0,10.0,2.0,12.0,0.0,25.0,2019-05-30,2019-05-30
97642198,0.0,2.0,4.0,3.0,3.0,4.0,2019-05-31,2019-05-26
396691288,2.0,2.0,0.0,1.0,4.0,1.0,2019-05-30,2019-05-02
253751208,0.0,2.0,0.0,1.0,0.0,1.0,2019-05-01,2019-05-01
443847393,,,,,,,,
27783408,12.0,15.0,14.0,15.0,10.0,9.0,2019-05-29,2019-05-29
206183577,,,,,3.0,0.0,2019-05-23,2019-05-23
441317448,,,,,,,,
355714623,,,,,,,,
428619203,,,2.0,0.0,7.0,0.0,2019-05-26,2019-05-26
198037902,,,,,15.0,0.0,2019-05-31,2019-05-31
233034703,1.0,0.0,0.0,1.0,,,,
178126979,11.0,0.0,,,,,,
44556173,0.0,30.0,0.0,17.0,0.0,25.0,2019-05-31,2019-05-31
262403376,8.0,21.0,5.0,14.0,6.0,25.0,2019-05-31,2019-05-31
234339979,,,,,,,,
9686833,3.0,3.0,1.0,5.0,2.0,4.0,2019-05-28,2019-05-28
185935086,2.0,8.0,17.0,25.0,13.0,15.0,2019-05-31,2019-05-31
25394095,2.0,20.0,0.0,19.0,0.0,21.0,2019-05-31,2019-05-31
80690959,2.0,0.0,5.0,0.0,10.0,2.0,2019-05-31,2019-05-30
435875231,,,,,8.0,0.0,2019-05-31,2019-05-31
251540245,7.0,0.0,8.0,0.0,7.0,0.0,2019-05-29,2019-05-29
387887909,0.0,6.0,1.0,6.0,1.0,6.0,2019-05-07,2019-05-07
323144039,24.0,0.0,29.0,5.0,25.0,0.0,2019-05-31,2019-05-31
198437097,0.0,6.0,0.0,14.0,2.0,26.0,2019-05-26,2019-05-31
217047693,4.0,0.0,4.0,4.0,1.0,1.0,2019-05-18,2019-05-17
169031756,2.0,26.0,6.0,24.0,3.0,25.0,2019-05-18,2019-05-31
195876417,21.0,0.0,28.0,0.0,15.0,0.0,2019-05-30,2019-05-30
244875859,0.0,18.0,0.0,8.0,0.0,17.0,2019-05-30,2019-05-30
413060803,0.0,6.0,8.0,19.0,2.0,7.0,2019-05-31,2019-05-31
308777860,0.0,5.0,0.0,21.0,0.0,13.0,2019-05-31,2019-05-31
128352913,,,1.0,0.0,9.0,11.0,2019-05-28,2019-05-27
320384487,2.0,24.0,2.0,27.0,12.0,29.0,2019-05-27,2019-05-31
219295140,,,2.0,2.0,1.0,0.0,2019-05-08,2019-05-08
245070951,16.0,0.0,19.0,0.0,18.0,0.0,2019-05-31,2019-05-31
282324124,,,,,0.0,6.0,2019-05-28,2019-05-28
50496588,3.0,16.0,6.0,21.0,7.0,21.0,2019-05-28,2019-05-31
201112793,,,,,0.0,3.0,2019-05-31,2019-05-31
243902185,3.0,0.0,2.0,0.0,5.0,0.0,2019-05-30,2019-05-30
292937336,5.0,20.0,5.0,17.0,5.0,20.0,2019-05-28,2019-05-31
372690946,,,,,,,,
239141851,,,0.0,1.0,,,,
325634921,,,,,11.0,0.0,2019-05-21,2019-05-21
282690996,2.0,27.0,1.0,16.0,5.0,12.0,2019-05-16,2019-05-29
102418816,,,,,,,,
404894724,4.0,0.0,2.0,0.0,1.0,0.0,2019-05-02,2019-05-02
251080828,2.0,7.0,2.0,3.0,0.0,3.0,2019-05-30,2019-05-30
354483528,0.0,7.0,1.0,11.0,4.0,12.0,2019-05-25,2019-05-31
147519146,10.0,23.0,6.0,19.0,7.0,16.0,2019-05-24,2019-05-31
447371022,,,,,,,,
274257789,2.0,16.0,3.0,17.0,1.0,16.0,2019-05-12,2019-05-30
79858160,0.0,17.0,0.0,10.0,0.0,10.0,2019-05-29,2019-05-29
76078213,,,,,,,,
173574514,0.0,1.0,2.0,3.0,1.0,0.0,2019-05-28,2019-05-28
115408208,4.0,0.0,5.0,0.0,1.0,0.0,2019-05-21,2019-05-21
36346883,0.0,24.0,5.0,29.0,16.0,30.0,2019-05-30,2019-05-31
1735659,,,,,,,,
53131403,4.0,30.0,3.0,22.0,1.0,27.0,2019-05-21,2019-05-31
256215169,18.0,0.0,20.0,0.0,19.0,0.0,2019-05-29,2019-05-29
281881627,0.0,5.0,3.0,7.0,2.0,5.0,2019-05-20,2019-05-27
43007115,18.0,16.0,29.0,8.0,26.0,5.0,2019-05-30,2019-05-11
254308558,0.0,7.0,0.0,17.0,0.0,20.0,2019-05-30,2019-05-30
135109273,0.0,10.0,1.0,0.0,,,,
77197992,0.0,10.0,4.0,6.0,3.0,2.0,2019-05-30,2019-05-05
244742604,20.0,6.0,17.0,5.0,18.0,9.0,2019-05-31,2019-05-31
233794613,,,,,6.0,0.0,2019-05-29,2019-05-29
238068209,,,3.0,0.0,2.0,3.0,2019-05-21,2019-05-21
89917284,5.0,17.0,10.0,17.0,13.0,14.0,2019-05-31,2019-05-31
141123790,4.0,4.0,2.0,3.0,1.0,3.0,2019-05-31,2019-05-29
376948758,0.0,2.0,0.0,7.0,0.0,8.0,2019-05-29,2019-05-29
53756135,0.0,23.0,0.0,26.0,0.0,30.0,2019-05-31,2019-05-31
402214270,7.0,0.0,10.0,3.0,9.0,3.0,2019-05-29,2019-05-28
171123398,1.0,8.0,0.0,11.0,1.0,11.0,2019-05-05,2019-05-30
264359039,0.0,21.0,0.0,18.0,0.0,19.0,2019-05-28,2019-05-28
421540653,,,,,1.0,0.0,2019-05-14,2019-05-14
394282555,,,,,,,,
278892626,,,,,8.0,8.0,2019-05-31,2019-05-31
195154592,9.0,28.0,7.0,22.0,8.0,29.0,2019-05-14,2019-05-31
1667062,0.0,2.0,0.0,1.0,,,,
446074160,,,,,,,,
108701570,,,3.0,0.0,6.0,0.0,2019-05-30,2019-05-30
79949655,3.0,17.0,1.0,20.0,3.0,23.0,2019-05-28,2019-05-30
305609578,,,0.0,20.0,0.0,27.0,2019-05-31,2019-05-31
158426275,14.0,2.0,11.0,0.0,6.0,0.0,2019-05-31,2019-05-31
58600220,,,0.0,1.0,0.0,2.0,2019-05-27,2019-05-27
299655873,2.0,6.0,3.0,3.0,4.0,7.0,2019-05-11,2019-05-30
18841083,0.0,20.0,0.0,21.0,0.0,25.0,2019-05-31,2019-05-31
245316794,8.0,0.0,8.0,0.0,8.0,0.0,2019-05-31,2019-05-31
595469,0.0,9.0,0.0,19.0,0.0,16.0,2019-05-27,2019-05-27
142607147,,,0.0,1.0,12.0,18.0,2019-05-30,2019-05-31
66422024,1.0,0.0,3.0,0.0,5.0,0.0,2019-05-31,2019-05-31
92835949,9.0,12.0,4.0,1.0,9.0,7.0,2019-05-30,2019-05-31
157595636,28.0,31.0,28.0,30.0,30.0,31.0,2019-05-31,2019-05-31
233257267,0.0,6.0,2.0,14.0,0.0,10.0,2019-05-22,2019-05-22
431536995,,,1.0,0.0,3.0,0.0,2019-05-19,2019-05-19
353603364,8.0,5.0,4.0,3.0,5.0,9.0,2019-05-26,2019-05-30
430066909,,,7.0,0.0,21.0,0.0,2019-05-30,2019-05-30
127597328,,,1.0,0.0,4.0,15.0,2019-05-28,2019-05-31
184158915,0.0,2.0,3.0,3.0,23.0,0.0,2019-05-31,2019-05-31
437299448,,,,,1.0,4.0,2019-05-22,2019-05-22
38124728,6.0,0.0,3.0,11.0,15.0,25.0,2019-05-24,2019-05-31
201270909,5.0,6.0,4.0,12.0,4.0,17.0,2019-05-27,2019-05-31
438831245,,,,,1.0,6.0,2019-05-25,2019-05-30
203243497,1.0,17.0,0.0,12.0,,,,
391185679,,,,,,,,
103059903,5.0,11.0,2.0,2.0,2.0,9.0,2019-05-27,2019-05-30
58434977,10.0,0.0,12.0,9.0,8.0,15.0,2019-05-27,2019-05-28
235124474,0.0,11.0,0.0,19.0,2.0,19.0,2019-05-21,2019-05-31
400254873,,,,,,,,
398727387,31.0,0.0,26.0,0.0,31.0,0.0,2019-05-31,2019-05-31
222947929,,,,,1.0,0.0,2019-05-28,2019-05-28
174076407,0.0,11.0,0.0,6.0,0.0,4.0,2019-05-30,2019-05-30
95946398,3.0,16.0,2.0,16.0,7.0,18.0,2019-05-30,2019-05-30
391280980,,,1.0,0.0,1.0,0.0,2019-05-05,2019-05-05
401105411,7.0,25.0,3.0,20.0,5.0,19.0,2019-05-25,2019-05-31
390537438,,,,,,,,
131449941,0.0,2.0,0.0,5.0,0.0,10.0,2019-05-31,2019-05-31
164647311,2.0,11.0,4.0,15.0,4.0,17.0,2019-05-27,2019-05-31
59177738,0.0,11.0,0.0,18.0,1.0,18.0,2019-05-20,2019-05-31
78417299,0.0,3.0,0.0,1.0,0.0,8.0,2019-05-28,2019-05-28
438599447,,,,,4.0,0.0,2019-05-31,2019-05-31
66819755,10.0,22.0,2.0,16.0,0.0,28.0,2019-05-31,2019-05-31
236856778,1.0,30.0,8.0,29.0,7.0,25.0,2019-05-28,2019-05-30
241432495,7.0,0.0,4.0,0.0,3.0,4.0,2019-05-24,2019-05-25
187096173,29.0,9.0,25.0,0.0,5.0,0.0,2019-05-08,2019-05-08
427277253,,,1.0,0.0,2.0,0.0,2019-05-22,2019-05-22
415023829,0.0,6.0,0.0,18.0,24.0,21.0,2019-05-31,2019-05-31
352531200,16.0,0.0,5.0,0.0,16.0,0.0,2019-05-31,2019-05-31
323950645,2.0,0.0,1.0,0.0,3.0,0.0,2019-05-06,2019-05-06
414537006,3.0,0.0,1.0,0.0,,,,
119242005,0.0,1.0,2.0,0.0,4.0,0.0,2019-05-30,2019-05-30
181785767,2.0,9.0,3.0,3.0,2.0,14.0,2019-05-21,2019-05-28
24962781,0.0,16.0,0.0,16.0,0.0,14.0,2019-05-25,2019-05-25
135167421,,,,,2.0,0.0,2019-05-27,2019-05-27
94559406,2.0,23.0,3.0,16.0,2.0,25.0,2019-05-09,2019-05-31
186194810,0.0,11.0,0.0,6.0,0.0,9.0,2019-05-30,2019-05-30
230639437,2.0,0.0,2.0,0.0,8.0,0.0,2019-05-22,2019-05-22
1147896,5.0,3.0,13.0,9.0,10.0,10.0,2019-05-31,2019-05-30
148270806,8.0,0.0,7.0,0.0,11.0,0.0,2019-05-28,2019-05-28
211320129,4.0,12.0,1.0,11.0,4.0,15.0,2019-05-24,2019-05-31
154204107,8.0,20.0,22.0,30.0,27.0,30.0,2019-05-31,2019-05-31
147188371,17.0,13.0,19.0,15.0,18.0,12.0,2019-05-28,2019-05-28
430703711,,,5.0,0.0,10.0,0.0,2019-05-30,2019-05-30
3583203,4.0,25.0,6.0,24.0,5.0,25.0,2019-05-20,2019-05-31
111063653,2.0,26.0,1.0,26.0,3.0,29.0,2019-05-05,2019-05-31
261785194,0.0,6.0,0.0,18.0,5.0,17.0,2019-05-29,2019-05-29
174049564,4.0,17.0,1.0,15.0,0.0,16.0,2019-05-31,2019-05-31
229812473,,,,,1.0,0.0,2019-05-16,2019-05-16
437202584,,,,,1.0,0.0,2019-05-19,2019-05-19
235821891,3.0,17.0,0.0,5.0,0.0,7.0,2019-05-27,2019-05-27
77491837,4.0,5.0,2.0,14.0,8.0,4.0,2019-05-31,2019-05-31
34236485,1.0,14.0,2.0,15.0,7.0,22.0,2019-05-28,2019-05-31
195111244,,,,,,,,
360376906,,,2.0,2.0,8.0,5.0,2019-05-29,2019-05-27
75710009,0.0,18.0,2.0,22.0,5.0,19.0,2019-05-25,2019-05-30
378754240,3.0,0.0,2.0,0.0,,,,
74861977,0.0,19.0,0.0,13.0,0.0,21.0,2019-05-31,2019-05-31
153277706,14.0,24.0,6.0,23.0,4.0,29.0,2019-05-28,2019-05-31
246053228,7.0,0.0,7.0,2.0,18.0,3.0,2019-05-29,2019-05-29
81432985,2.0,24.0,6.0,18.0,14.0,22.0,2019-05-29,2019-05-31
98847881,4.0,1.0,3.0,0.0,6.0,0.0,2019-05-26,2019-05-26
395121202,3.0,0.0,0.0,3.0,3.0,4.0,2019-05-14,2019-05-13
255248964,,,,,,,,
147412274,,,,,,,,
178388351,19.0,16.0,15.0,20.0,17.0,14.0,2019-05-31,2019-05-30
256156640,10.0,18.0,4.0,21.0,8.0,27.0,2019-05-28,2019-05-31
126880025,0.0,7.0,0.0,10.0,1.0,15.0,2019-05-25,2019-05-30
415021322,1.0,0.0,3.0,0.0,8.0,0.0,2019-05-31,2019-05-31
268585552,16.0,12.0,15.0,7.0,14.0,10.0,2019-05-29,2019-05-25
19589902,2.0,11.0,5.0,9.0,4.0,23.0,2019-05-22,2019-05-31
314089047,,,1.0,0.0,,,,
152765523,0.0,14.0,0.0,13.0,0.0,18.0,2019-05-31,2019-05-31
324039330,4.0,0.0,,,,,,
64935235,2.0,0.0,1.0,0.0,1.0,0.0,2019-05-28,2019-05-28
425633392,,,2.0,0.0,3.0,1.0,2019-05-15,2019-05-30
277615466,2.0,8.0,6.0,12.0,0.0,6.0,2019-05-25,2019-05-25
63216228,5.0,1.0,7.0,1.0,2.0,0.0,2019-05-21,2019-05-21
225652161,2.0,14.0,4.0,12.0,1.0,22.0,2019-05-12,2019-05-31
350122920,,,0.0,5.0,4.0,12.0,2019-05-28,2019-05-20
269704603,24.0,23.0,5.0,22.0,15.0,20.0,2019-05-27,2019-05-30
429530023,,,2.0,0.0,9.0,0.0,2019-05-27,2019-05-27
158146285,0.0,10.0,0.0,16.0,3.0,5.0,2019-05-19,2019-05-31
96423390,0.0,3.0,1.0,5.0,2.0,6.0,2019-05-23,2019-05-26
184853116,3.0,0.0,3.0,0.0,4.0,0.0,2019-05-27,2019-05-27
301121660,5.0,29.0,3.0,26.0,0.0,27.0,2019-05-31,2019-05-31
30683276,2.0,0.0,2.0,0.0,1.0,0.0,2019-05-21,2019-05-21
765142,7.0,21.0,3.0,17.0,8.0,25.0,2019-05-31,2019-05-31
171741534,25.0,10.0,24.0,17.0,25.0,20.0,2019-05-31,2019-05-29
396347000,26.0,13.0,19.0,7.0,18.0,14.0,2019-05-31,2019-05-28
226901559,8.0,0.0,3.0,0.0,6.0,0.0,2019-05-29,2019-05-29
300753594,1.0,8.0,4.0,9.0,9.0,21.0,2019-05-31,2019-05-31
2239258,0.0,13.0,1.0,15.0,3.0,16.0,2019-05-24,2019-05-29
157357281,4.0,13.0,14.0,10.0,8.0,10.0,2019-05-29,2019-05-23
407115834,22.0,0.0,26.0,0.0,29.0,0.0,2019-05-31,2019-05-31
91415788,0.0,22.0,0.0,26.0,0.0,18.0,2019-05-18,2019-05-18
261999745,8.0,18.0,7.0,27.0,3.0,15.0,2019-05-28,2019-05-25
139144061,23.0,29.0,19.0,26.0,10.0,10.0,2019-05-31,2019-05-31
193263339,0.0,8.0,0.0,6.0,0.0,2.0,2019-05-15,2019-05-15
404653041,,,,,,,,
362655829,,,,,,,,
236061388,10.0,16.0,8.0,14.0,14.0,20.0,2019-05-31,2019-05-29
208399732,,,,,,,,
303795952,5.0,0.0,7.0,0.0,5.0,0.0,2019-05-26,2019-05-26
105415423,0.0,3.0,0.0,5.0,0.0,4.0,2019-05-17,2019-05-17
26524690,4.0,20.0,3.0,11.0,5.0,11.0,2019-05-13,2019-05-31
152460160,0.0,27.0,0.0,27.0,3.0,31.0,2019-05-29,2019-05-31
175333976,0.0,10.0,1.0,7.0,19.0,5.0,2019-05-30,2019-05-22
165753039,,,1.0,0.0,2.0,0.0,2019-05-30,2019-05-30
38790275,12.0,3.0,15.0,6.0,9.0,3.0,2019-05-30,2019-05-10
200545480,,,,,,,,
201965760,11.0,20.0,1.0,21.0,2.0,27.0,2019-05-15,2019-05-31
295995583,8.0,18.0,13.0,12.0,24.0,25.0,2019-05-28,2019-05-31
94938636,13.0,21.0,15.0,26.0,19.0,31.0,2019-05-31,2019-05-31
257108039,0.0,18.0,0.0,5.0,1.0,17.0,2019-05-15,2019-05-29
171659431,,,,,,,,
151172611,0.0,13.0,,,0.0,6.0,2019-05-29,2019-05-29
370931071,5.0,14.0,2.0,14.0,7.0,9.0,2019-05-28,2019-05-24
144171937,,,1.0,0.0,4.0,6.0,2019-05-25,2019-05-25
395483092,10.0,0.0,5.0,0.0,6.0,0.0,2019-05-10,2019-05-10
340790661,1.0,0.0,,,,,,
147702050,0.0,1.0,0.0,3.0,,,,
372283732,,,,,1.0,0.0,2019-05-20,2019-05-20
38331141,2.0,1.0,3.0,3.0,2.0,1.0,2019-05-22,2019-05-21
322004328,,,,,,,,
146709554,2.0,6.0,2.0,5.0,2.0,2.0,2019-05-10,2019-05-24
343795879,1.0,0.0,,,,,,
38457918,0.0,29.0,0.0,22.0,0.0,15.0,2019-05-31,2019-05-31
97123833,1.0,1.0,0.0,1.0,1.0,2.0,2019-05-30,2019-05-26
139218637,3.0,29.0,2.0,24.0,9.0,24.0,2019-05-19,2019-05-31
173663010,4.0,1.0,2.0,7.0,2.0,5.0,2019-05-14,2019-05-30
294881789,1.0,4.0,8.0,0.0,2.0,0.0,2019-05-21,2019-05-21
225415512,2.0,20.0,1.0,24.0,3.0,13.0,2019-05-28,2019-05-29
445504537,,,,,,,,
258577114,4.0,2.0,,,1.0,1.0,2019-05-29,2019-05-05
35489066,4.0,16.0,3.0,19.0,1.0,22.0,2019-05-20,2019-05-31
155814116,0.0,2.0,0.0,2.0,0.0,4.0,2019-05-27,2019-05-27
90285652,0.0,22.0,1.0,21.0,0.0,21.0,2019-05-31,2019-05-31
341027690,13.0,8.0,18.0,6.0,13.0,0.0,2019-05-31,2019-05-31
58819857,1.0,17.0,1.0,26.0,2.0,23.0,2019-05-31,2019-05-31
174034850,1.0,25.0,17.0,28.0,1.0,29.0,2019-05-04,2019-05-31
183634538,0.0,1.0,0.0,5.0,1.0,2.0,2019-05-21,2019-05-29
44637075,1.0,11.0,1.0,10.0,1.0,8.0,2019-05-10,2019-05-28
227362754,6.0,15.0,6.0,12.0,5.0,20.0,2019-05-26,2019-05-30
414354863,2.0,0.0,,,,,,
129997358,,,1.0,12.0,0.0,11.0,2019-05-31,2019-05-31
19034075,2.0,0.0,,,1.0,0.0,2019-05-12,2019-05-12
376218126,5.0,2.0,17.0,7.0,12.0,5.0,2019-05-20,2019-05-24
299714002,1.0,8.0,1.0,5.0,1.0,3.0,2019-05-05,2019-05-29
381330093,0.0,6.0,0.0,4.0,0.0,8.0,2019-05-30,2019-05-30
274913748,15.0,0.0,16.0,0.0,15.0,0.0,2019-05-31,2019-05-31
16993690,6.0,2.0,3.0,9.0,11.0,12.0,2019-05-27,2019-05-30
358434770,12.0,17.0,8.0,4.0,2.0,3.0,2019-05-19,2019-05-20
97838603,2.0,12.0,2.0,16.0,5.0,20.0,2019-05-22,2019-05-31
267963688,5.0,0.0,10.0,0.0,5.0,0.0,2019-05-20,2019-05-20
207639067,4.0,3.0,2.0,2.0,5.0,9.0,2019-05-27,2019-05-29
403666819,8.0,23.0,9.0,6.0,12.0,13.0,2019-05-31,2019-05-31
68486501,13.0,25.0,7.0,13.0,8.0,12.0,2019-05-31,2019-05-31
110271249,4.0,23.0,5.0,18.0,7.0,27.0,2019-05-25,2019-05-31
356710400,,,,,,,,
84074645,0.0,18.0,0.0,9.0,0.0,12.0,2019-05-27,2019-05-27
418103406,7.0,6.0,,,,,,
261715016,12.0,0.0,15.0,5.0,15.0,17.0,2019-05-31,2019-05-31
319171494,0.0,6.0,0.0,8.0,0.0,20.0,2019-05-30,2019-05-30
92761295,0.0,17.0,,,6.0,23.0,2019-05-21,2019-05-30
275043164,0.0,5.0,0.0,9.0,4.0,6.0,2019-05-30,2019-05-29
104754194,,,,,2.0,0.0,2019-05-31,2019-05-31
51090894,0.0,28.0,7.0,27.0,8.0,23.0,2019-05-27,2019-05-31
171634419,17.0,26.0,14.0,25.0,13.0,26.0,2019-05-29,2019-05-31
443927317,,,,,,,,
157458298,0.0,2.0,0.0,2.0,0.0,4.0,2019-05-27,2019-05-27
204681116,13.0,30.0,15.0,29.0,15.0,30.0,2019-05-31,2019-05-31
130626501,1.0,1.0,,,0.0,1.0,2019-05-28,2019-05-28
303268392,,,,,7.0,0.0,2019-05-24,2019-05-24
254877097,,,6.0,0.0,5.0,0.0,2019-05-30,2019-05-30
116550223,,,1.0,0.0,3.0,0.0,2019-05-04,2019-05-04
159985546,2.0,0.0,6.0,2.0,3.0,7.0,2019-05-04,2019-05-29
317430993,16.0,0.0,19.0,0.0,22.0,0.0,2019-05-31,2019-05-31
314734118,6.0,0.0,9.0,0.0,4.0,0.0,2019-05-24,2019-05-24
153113776,8.0,6.0,2.0,3.0,2.0,8.0,2019-05-30,2019-05-27
44802837,9.0,0.0,24.0,0.0,30.0,0.0,2019-05-31,2019-05-31
349499422,3.0,0.0,,,,,,
325210065,0.0,19.0,0.0,11.0,0.0,10.0,2019-05-31,2019-05-31
129079831,0.0,30.0,3.0,29.0,3.0,30.0,2019-05-30,2019-05-31
184903448,25.0,21.0,19.0,15.0,18.0,26.0,2019-05-31,2019-05-30
116745938,,,,,,,,
447970985,,,,,,,,
443485640,,,,,,,,
290987928,,,1.0,0.0,1.0,0.0,2019-05-20,2019-05-20
293053475,0.0,19.0,1.0,12.0,3.0,17.0,2019-05-17,2019-05-31
